TimeObs (s) 	TimeJet (s) 	Rcoll (cm) 	DSGamma 	DSMass (g) 	UPGamma 	UPMass (g) 	Gammaf 	tau
4.77389e+00	1.05569e+05	3.16473e+15	1.44812e+02	2.90514e+29	4.00000e+02	5.56327e+25	1.44845e+02	0.00000e+00	
4.77619e+00	1.05665e+05	3.16762e+15	1.44845e+02	2.90569e+29	4.00000e+02	5.56327e+25	1.44879e+02	0.00000e+00	
4.77849e+00	1.05762e+05	3.17052e+15	1.44879e+02	2.90625e+29	4.00000e+02	5.56327e+25	1.44912e+02	0.00000e+00	
4.78080e+00	1.05859e+05	3.17342e+15	1.44912e+02	2.90681e+29	4.00000e+02	5.56327e+25	1.44945e+02	0.00000e+00	
4.78310e+00	1.05955e+05	3.17632e+15	1.44945e+02	2.90736e+29	4.00000e+02	5.56327e+25	1.44978e+02	0.00000e+00	
4.78540e+00	1.06052e+05	3.17922e+15	1.44978e+02	2.90792e+29	4.00000e+02	5.56327e+25	1.45012e+02	0.00000e+00	
4.78770e+00	1.06149e+05	3.18212e+15	1.45012e+02	2.90848e+29	4.00000e+02	5.56327e+25	1.45045e+02	0.00000e+00	
4.79001e+00	1.06246e+05	3.18503e+15	1.45045e+02	2.90903e+29	4.00000e+02	5.56327e+25	1.45078e+02	0.00000e+00	
4.79231e+00	1.06343e+05	3.18793e+15	1.45078e+02	2.90959e+29	4.00000e+02	5.56327e+25	1.45111e+02	0.00000e+00	
4.79461e+00	1.06440e+05	3.19084e+15	1.45111e+02	2.91015e+29	4.00000e+02	5.56327e+25	1.45145e+02	0.00000e+00	
4.79691e+00	1.06537e+05	3.19375e+15	1.45145e+02	2.91070e+29	4.00000e+02	5.56327e+25	1.45178e+02	0.00000e+00	
4.79922e+00	1.06634e+05	3.19666e+15	1.45178e+02	2.91126e+29	4.00000e+02	5.56327e+25	1.45211e+02	0.00000e+00	
4.80152e+00	1.06731e+05	3.19957e+15	1.45211e+02	2.91181e+29	4.00000e+02	5.56327e+25	1.45244e+02	0.00000e+00	
4.80383e+00	1.06828e+05	3.20249e+15	1.45244e+02	2.91237e+29	4.00000e+02	5.56327e+25	1.45277e+02	0.00000e+00	
4.80613e+00	1.06926e+05	3.20540e+15	1.45277e+02	2.91293e+29	4.00000e+02	5.56327e+25	1.45310e+02	0.00000e+00	
4.80843e+00	1.07023e+05	3.20832e+15	1.45310e+02	2.91348e+29	4.00000e+02	5.56327e+25	1.45344e+02	0.00000e+00	
4.81074e+00	1.07120e+05	3.21124e+15	1.45344e+02	2.91404e+29	4.00000e+02	5.56327e+25	1.45377e+02	0.00000e+00	
4.81304e+00	1.07218e+05	3.21416e+15	1.45377e+02	2.91460e+29	4.00000e+02	5.56327e+25	1.45410e+02	0.00000e+00	
4.81535e+00	1.07315e+05	3.21708e+15	1.45410e+02	2.91515e+29	4.00000e+02	5.56327e+25	1.45443e+02	0.00000e+00	
4.81765e+00	1.07413e+05	3.22000e+15	1.45443e+02	2.91571e+29	4.00000e+02	5.56327e+25	1.45476e+02	0.00000e+00	
4.81996e+00	1.07510e+05	3.22293e+15	1.45476e+02	2.91626e+29	4.00000e+02	5.56327e+25	1.45509e+02	0.00000e+00	
4.82226e+00	1.07608e+05	3.22585e+15	1.45509e+02	2.91682e+29	4.00000e+02	5.56327e+25	1.45542e+02	0.00000e+00	
4.82457e+00	1.07705e+05	3.22878e+15	1.45542e+02	2.91738e+29	4.00000e+02	5.56327e+25	1.45575e+02	0.00000e+00	
4.82687e+00	1.07803e+05	3.23171e+15	1.45575e+02	2.91793e+29	4.00000e+02	5.56327e+25	1.45608e+02	0.00000e+00	
4.82918e+00	1.07901e+05	3.23464e+15	1.45608e+02	2.91849e+29	4.00000e+02	5.56327e+25	1.45641e+02	0.00000e+00	
4.83148e+00	1.07999e+05	3.23757e+15	1.45641e+02	2.91905e+29	4.00000e+02	5.56327e+25	1.45674e+02	0.00000e+00	
4.83379e+00	1.08097e+05	3.24051e+15	1.45674e+02	2.91960e+29	4.00000e+02	5.56327e+25	1.45708e+02	0.00000e+00	
4.83609e+00	1.08195e+05	3.24344e+15	1.45708e+02	2.92016e+29	4.00000e+02	5.56327e+25	1.45741e+02	0.00000e+00	
4.83840e+00	1.08292e+05	3.24638e+15	1.45741e+02	2.92072e+29	4.00000e+02	5.56327e+25	1.45774e+02	0.00000e+00	
4.84071e+00	1.08391e+05	3.24932e+15	1.45774e+02	2.92127e+29	4.00000e+02	5.56327e+25	1.45807e+02	0.00000e+00	
4.84301e+00	1.08489e+05	3.25226e+15	1.45807e+02	2.92183e+29	4.00000e+02	5.56327e+25	1.45840e+02	0.00000e+00	
4.84532e+00	1.08587e+05	3.25520e+15	1.45840e+02	2.92238e+29	4.00000e+02	5.56327e+25	1.45873e+02	0.00000e+00	
4.84763e+00	1.08685e+05	3.25814e+15	1.45873e+02	2.92294e+29	4.00000e+02	5.56327e+25	1.45906e+02	0.00000e+00	
4.84993e+00	1.08783e+05	3.26108e+15	1.45906e+02	2.92350e+29	4.00000e+02	5.56327e+25	1.45939e+02	0.00000e+00	
4.85224e+00	1.08881e+05	3.26403e+15	1.45939e+02	2.92405e+29	4.00000e+02	5.56327e+25	1.45972e+02	0.00000e+00	
4.85455e+00	1.08980e+05	3.26698e+15	1.45972e+02	2.92461e+29	4.00000e+02	5.56327e+25	1.46005e+02	0.00000e+00	
4.85686e+00	1.09078e+05	3.26993e+15	1.46005e+02	2.92517e+29	4.00000e+02	5.56327e+25	1.46038e+02	0.00000e+00	
4.85916e+00	1.09176e+05	3.27288e+15	1.46038e+02	2.92572e+29	4.00000e+02	5.56327e+25	1.46071e+02	0.00000e+00	
4.86147e+00	1.09275e+05	3.27583e+15	1.46071e+02	2.92628e+29	4.00000e+02	5.56327e+25	1.46103e+02	0.00000e+00	
4.86378e+00	1.09373e+05	3.27878e+15	1.46103e+02	2.92683e+29	4.00000e+02	5.56327e+25	1.46136e+02	0.00000e+00	
4.86609e+00	1.09472e+05	3.28174e+15	1.46136e+02	2.92739e+29	4.00000e+02	5.56327e+25	1.46169e+02	0.00000e+00	
4.86839e+00	1.09571e+05	3.28470e+15	1.46169e+02	2.92795e+29	4.00000e+02	5.56327e+25	1.46202e+02	0.00000e+00	
4.87070e+00	1.09669e+05	3.28765e+15	1.46202e+02	2.92850e+29	4.00000e+02	5.56327e+25	1.46235e+02	0.00000e+00	
4.87301e+00	1.09768e+05	3.29061e+15	1.46235e+02	2.92906e+29	4.00000e+02	5.56327e+25	1.46268e+02	0.00000e+00	
4.87532e+00	1.09867e+05	3.29358e+15	1.46268e+02	2.92962e+29	4.00000e+02	5.56327e+25	1.46301e+02	0.00000e+00	
4.87763e+00	1.09966e+05	3.29654e+15	1.46301e+02	2.93017e+29	4.00000e+02	5.56327e+25	1.46334e+02	0.00000e+00	
4.87994e+00	1.10065e+05	3.29950e+15	1.46334e+02	2.93073e+29	4.00000e+02	5.56327e+25	1.46367e+02	0.00000e+00	
4.88225e+00	1.10164e+05	3.30247e+15	1.46367e+02	2.93129e+29	4.00000e+02	5.56327e+25	1.46400e+02	0.00000e+00	
4.88456e+00	1.10263e+05	3.30544e+15	1.46400e+02	2.93184e+29	4.00000e+02	5.56327e+25	1.46432e+02	0.00000e+00	
4.88687e+00	1.10362e+05	3.30841e+15	1.46432e+02	2.93240e+29	4.00000e+02	5.56327e+25	1.46465e+02	0.00000e+00	
4.88918e+00	1.10461e+05	3.31138e+15	1.46465e+02	2.93295e+29	4.00000e+02	5.56327e+25	1.46498e+02	0.00000e+00	
4.89149e+00	1.10560e+05	3.31435e+15	1.46498e+02	2.93351e+29	4.00000e+02	5.56327e+25	1.46531e+02	0.00000e+00	
4.89380e+00	1.10659e+05	3.31732e+15	1.46531e+02	2.93407e+29	4.00000e+02	5.56327e+25	1.46564e+02	0.00000e+00	
4.89611e+00	1.10758e+05	3.32030e+15	1.46564e+02	2.93462e+29	4.00000e+02	5.56327e+25	1.46597e+02	0.00000e+00	
4.89842e+00	1.10858e+05	3.32327e+15	1.46597e+02	2.93518e+29	4.00000e+02	5.56327e+25	1.46629e+02	0.00000e+00	
4.90073e+00	1.10957e+05	3.32625e+15	1.46629e+02	2.93574e+29	4.00000e+02	5.56327e+25	1.46662e+02	0.00000e+00	
4.90304e+00	1.11056e+05	3.32923e+15	1.46662e+02	2.93629e+29	4.00000e+02	5.56327e+25	1.46695e+02	0.00000e+00	
4.90535e+00	1.11156e+05	3.33221e+15	1.46695e+02	2.93685e+29	4.00000e+02	5.56327e+25	1.46728e+02	0.00000e+00	
4.90766e+00	1.11255e+05	3.33520e+15	1.46728e+02	2.93741e+29	4.00000e+02	5.56327e+25	1.46761e+02	0.00000e+00	
4.90997e+00	1.11355e+05	3.33818e+15	1.46761e+02	2.93796e+29	4.00000e+02	5.56327e+25	1.46793e+02	0.00000e+00	
4.91228e+00	1.11454e+05	3.34117e+15	1.46793e+02	2.93852e+29	4.00000e+02	5.56327e+25	1.46826e+02	0.00000e+00	
4.91459e+00	1.11554e+05	3.34416e+15	1.46826e+02	2.93907e+29	4.00000e+02	5.56327e+25	1.46859e+02	0.00000e+00	
4.91690e+00	1.11654e+05	3.34714e+15	1.46859e+02	2.93963e+29	4.00000e+02	5.56327e+25	1.46892e+02	0.00000e+00	
4.91922e+00	1.11754e+05	3.35014e+15	1.46892e+02	2.94019e+29	4.00000e+02	5.56327e+25	1.46924e+02	0.00000e+00	
4.92153e+00	1.11853e+05	3.35313e+15	1.46924e+02	2.94074e+29	4.00000e+02	5.56327e+25	1.46957e+02	0.00000e+00	
4.92384e+00	1.11953e+05	3.35612e+15	1.46957e+02	2.94130e+29	4.00000e+02	5.56327e+25	1.46990e+02	0.00000e+00	
4.92615e+00	1.12053e+05	3.35912e+15	1.46990e+02	2.94186e+29	4.00000e+02	5.56327e+25	1.47022e+02	0.00000e+00	
4.92846e+00	1.12153e+05	3.36211e+15	1.47022e+02	2.94241e+29	4.00000e+02	5.56327e+25	1.47055e+02	0.00000e+00	
4.93078e+00	1.12253e+05	3.36511e+15	1.47055e+02	2.94297e+29	4.00000e+02	5.56327e+25	1.47088e+02	0.00000e+00	
4.93309e+00	1.12353e+05	3.36811e+15	1.47088e+02	2.94352e+29	4.00000e+02	5.56327e+25	1.47121e+02	0.00000e+00	
4.93540e+00	1.12453e+05	3.37111e+15	1.47121e+02	2.94408e+29	4.00000e+02	5.56327e+25	1.47153e+02	0.00000e+00	
4.93772e+00	1.12554e+05	3.37412e+15	1.47153e+02	2.94464e+29	4.00000e+02	5.56327e+25	1.47186e+02	0.00000e+00	
4.94003e+00	1.12654e+05	3.37712e+15	1.47186e+02	2.94519e+29	4.00000e+02	5.56327e+25	1.47219e+02	0.00000e+00	
4.94234e+00	1.12754e+05	3.38013e+15	1.47219e+02	2.94575e+29	4.00000e+02	5.56327e+25	1.47251e+02	0.00000e+00	
4.94466e+00	1.12854e+05	3.38313e+15	1.47251e+02	2.94631e+29	4.00000e+02	5.56327e+25	1.47284e+02	0.00000e+00	
4.94697e+00	1.12955e+05	3.38614e+15	1.47284e+02	2.94686e+29	4.00000e+02	5.56327e+25	1.47316e+02	0.00000e+00	
4.94928e+00	1.13055e+05	3.38915e+15	1.47316e+02	2.94742e+29	4.00000e+02	5.56327e+25	1.47349e+02	0.00000e+00	
4.95160e+00	1.13156e+05	3.39217e+15	1.47349e+02	2.94798e+29	4.00000e+02	5.56327e+25	1.47382e+02	0.00000e+00	
4.95391e+00	1.13256e+05	3.39518e+15	1.47382e+02	2.94853e+29	4.00000e+02	5.56327e+25	1.47414e+02	0.00000e+00	
4.95623e+00	1.13357e+05	3.39820e+15	1.47414e+02	2.94909e+29	4.00000e+02	5.56327e+25	1.47447e+02	0.00000e+00	
4.95854e+00	1.13457e+05	3.40121e+15	1.47447e+02	2.94964e+29	4.00000e+02	5.56327e+25	1.47480e+02	0.00000e+00	
4.96086e+00	1.13558e+05	3.40423e+15	1.47480e+02	2.95020e+29	4.00000e+02	5.56327e+25	1.47512e+02	0.00000e+00	
4.96317e+00	1.13659e+05	3.40725e+15	1.47512e+02	2.95076e+29	4.00000e+02	5.56327e+25	1.47545e+02	0.00000e+00	
4.96548e+00	1.13760e+05	3.41027e+15	1.47545e+02	2.95131e+29	4.00000e+02	5.56327e+25	1.47577e+02	0.00000e+00	
4.96780e+00	1.13860e+05	3.41330e+15	1.47577e+02	2.95187e+29	4.00000e+02	5.56327e+25	1.47610e+02	0.00000e+00	
4.97012e+00	1.13961e+05	3.41632e+15	1.47610e+02	2.95243e+29	4.00000e+02	5.56327e+25	1.47642e+02	0.00000e+00	
4.97243e+00	1.14062e+05	3.41935e+15	1.47642e+02	2.95298e+29	4.00000e+02	5.56327e+25	1.47675e+02	0.00000e+00	
4.97475e+00	1.14163e+05	3.42237e+15	1.47675e+02	2.95354e+29	4.00000e+02	5.56327e+25	1.47707e+02	0.00000e+00	
4.97706e+00	1.14264e+05	3.42540e+15	1.47707e+02	2.95409e+29	4.00000e+02	5.56327e+25	1.47740e+02	0.00000e+00	
4.97938e+00	1.14365e+05	3.42843e+15	1.47740e+02	2.95465e+29	4.00000e+02	5.56327e+25	1.47772e+02	0.00000e+00	
4.98169e+00	1.14467e+05	3.43147e+15	1.47772e+02	2.95521e+29	4.00000e+02	5.56327e+25	1.47805e+02	0.00000e+00	
4.98401e+00	1.14568e+05	3.43450e+15	1.47805e+02	2.95576e+29	4.00000e+02	5.56327e+25	1.47837e+02	0.00000e+00	
4.98633e+00	1.14669e+05	3.43754e+15	1.47837e+02	2.95632e+29	4.00000e+02	5.56327e+25	1.47870e+02	0.00000e+00	
4.98864e+00	1.14770e+05	3.44057e+15	1.47870e+02	2.95688e+29	4.00000e+02	5.56327e+25	1.47902e+02	0.00000e+00	
4.99096e+00	1.14872e+05	3.44361e+15	1.47902e+02	2.95743e+29	4.00000e+02	5.56327e+25	1.47935e+02	0.00000e+00	
4.99328e+00	1.14973e+05	3.44665e+15	1.47935e+02	2.95799e+29	4.00000e+02	5.56327e+25	1.47967e+02	0.00000e+00	
4.99559e+00	1.15075e+05	3.44969e+15	1.47967e+02	2.95855e+29	4.00000e+02	5.56327e+25	1.48000e+02	0.00000e+00	
4.99791e+00	1.15176e+05	3.45274e+15	1.48000e+02	2.95910e+29	4.00000e+02	5.56327e+25	1.48032e+02	0.00000e+00	
5.00023e+00	1.15278e+05	3.45578e+15	1.48032e+02	2.95966e+29	4.00000e+02	5.56327e+25	1.48065e+02	0.00000e+00	
5.00255e+00	1.15379e+05	3.45883e+15	1.48065e+02	2.96021e+29	4.00000e+02	5.56327e+25	1.48097e+02	0.00000e+00	
5.00486e+00	1.15481e+05	3.46187e+15	1.48097e+02	2.96077e+29	4.00000e+02	5.56327e+25	1.48130e+02	0.00000e+00	
5.00718e+00	1.15583e+05	3.46492e+15	1.48130e+02	2.96133e+29	4.00000e+02	5.56327e+25	1.48162e+02	0.00000e+00	
5.00950e+00	1.15684e+05	3.46798e+15	1.48162e+02	2.96188e+29	4.00000e+02	5.56327e+25	1.48194e+02	0.00000e+00	
5.01182e+00	1.15786e+05	3.47103e+15	1.48194e+02	2.96244e+29	4.00000e+02	5.56327e+25	1.48227e+02	0.00000e+00	
5.01414e+00	1.15888e+05	3.47408e+15	1.48227e+02	2.96300e+29	4.00000e+02	5.56327e+25	1.48259e+02	0.00000e+00	
5.01645e+00	1.15990e+05	3.47714e+15	1.48259e+02	2.96355e+29	4.00000e+02	5.56327e+25	1.48292e+02	0.00000e+00	
5.01877e+00	1.16092e+05	3.48019e+15	1.48292e+02	2.96411e+29	4.00000e+02	5.56327e+25	1.48324e+02	0.00000e+00	
5.02109e+00	1.16194e+05	3.48325e+15	1.48324e+02	2.96467e+29	4.00000e+02	5.56327e+25	1.48356e+02	0.00000e+00	
5.02341e+00	1.16296e+05	3.48631e+15	1.48356e+02	2.96522e+29	4.00000e+02	5.56327e+25	1.48389e+02	0.00000e+00	
5.02573e+00	1.16398e+05	3.48937e+15	1.48389e+02	2.96578e+29	4.00000e+02	5.56327e+25	1.48421e+02	0.00000e+00	
5.02805e+00	1.16500e+05	3.49244e+15	1.48421e+02	2.96633e+29	4.00000e+02	5.56327e+25	1.48453e+02	0.00000e+00	
5.03037e+00	1.16603e+05	3.49550e+15	1.48453e+02	2.96689e+29	4.00000e+02	5.56327e+25	1.48486e+02	0.00000e+00	
5.03269e+00	1.16705e+05	3.49857e+15	1.48486e+02	2.96745e+29	4.00000e+02	5.56327e+25	1.48518e+02	0.00000e+00	
5.03501e+00	1.16807e+05	3.50164e+15	1.48518e+02	2.96800e+29	4.00000e+02	5.56327e+25	1.48550e+02	0.00000e+00	
5.03733e+00	1.16910e+05	3.50471e+15	1.48550e+02	2.96856e+29	4.00000e+02	5.56327e+25	1.48583e+02	0.00000e+00	
5.03965e+00	1.17012e+05	3.50778e+15	1.48583e+02	2.96912e+29	4.00000e+02	5.56327e+25	1.48615e+02	0.00000e+00	
5.04197e+00	1.17115e+05	3.51085e+15	1.48615e+02	2.96967e+29	4.00000e+02	5.56327e+25	1.48647e+02	0.00000e+00	
5.04429e+00	1.17217e+05	3.51392e+15	1.48647e+02	2.97023e+29	4.00000e+02	5.56327e+25	1.48679e+02	0.00000e+00	
5.04661e+00	1.17320e+05	3.51700e+15	1.48679e+02	2.97078e+29	4.00000e+02	5.56327e+25	1.48712e+02	0.00000e+00	
5.04893e+00	1.17422e+05	3.52008e+15	1.48712e+02	2.97134e+29	4.00000e+02	5.56327e+25	1.48744e+02	0.00000e+00	
5.05125e+00	1.17525e+05	3.52316e+15	1.48744e+02	2.97190e+29	4.00000e+02	5.56327e+25	1.48776e+02	0.00000e+00	
5.05357e+00	1.17628e+05	3.52624e+15	1.48776e+02	2.97245e+29	4.00000e+02	5.56327e+25	1.48809e+02	0.00000e+00	
5.05589e+00	1.17731e+05	3.52932e+15	1.48809e+02	2.97301e+29	4.00000e+02	5.56327e+25	1.48841e+02	0.00000e+00	
5.05822e+00	1.17833e+05	3.53240e+15	1.48841e+02	2.97357e+29	4.00000e+02	5.56327e+25	1.48873e+02	0.00000e+00	
5.06054e+00	1.17936e+05	3.53549e+15	1.48873e+02	2.97412e+29	4.00000e+02	5.56327e+25	1.48905e+02	0.00000e+00	
5.06286e+00	1.18039e+05	3.53857e+15	1.48905e+02	2.97468e+29	4.00000e+02	5.56327e+25	1.48937e+02	0.00000e+00	
5.06518e+00	1.18142e+05	3.54166e+15	1.48937e+02	2.97524e+29	4.00000e+02	5.56327e+25	1.48970e+02	0.00000e+00	
5.06750e+00	1.18245e+05	3.54475e+15	1.48970e+02	2.97579e+29	4.00000e+02	5.56327e+25	1.49002e+02	0.00000e+00	
5.06982e+00	1.18349e+05	3.54784e+15	1.49002e+02	2.97635e+29	4.00000e+02	5.56327e+25	1.49034e+02	0.00000e+00	
5.07215e+00	1.18452e+05	3.55093e+15	1.49034e+02	2.97690e+29	4.00000e+02	5.56327e+25	1.49066e+02	0.00000e+00	
5.07447e+00	1.18555e+05	3.55403e+15	1.49066e+02	2.97746e+29	4.00000e+02	5.56327e+25	1.49098e+02	0.00000e+00	
5.07679e+00	1.18658e+05	3.55712e+15	1.49098e+02	2.97802e+29	4.00000e+02	5.56327e+25	1.49131e+02	0.00000e+00	
5.07912e+00	1.18761e+05	3.56022e+15	1.49131e+02	2.97857e+29	4.00000e+02	5.56327e+25	1.49163e+02	0.00000e+00	
5.08144e+00	1.18865e+05	3.56332e+15	1.49163e+02	2.97913e+29	4.00000e+02	5.56327e+25	1.49195e+02	0.00000e+00	
5.08376e+00	1.18968e+05	3.56642e+15	1.49195e+02	2.97969e+29	4.00000e+02	5.56327e+25	1.49227e+02	0.00000e+00	
5.08609e+00	1.19072e+05	3.56952e+15	1.49227e+02	2.98024e+29	4.00000e+02	5.56327e+25	1.49259e+02	0.00000e+00	
5.08841e+00	1.19175e+05	3.57263e+15	1.49259e+02	2.98080e+29	4.00000e+02	5.56327e+25	1.49291e+02	0.00000e+00	
5.09073e+00	1.19279e+05	3.57573e+15	1.49291e+02	2.98135e+29	4.00000e+02	5.56327e+25	1.49323e+02	0.00000e+00	
5.09306e+00	1.19382e+05	3.57884e+15	1.49323e+02	2.98191e+29	4.00000e+02	5.56327e+25	1.49355e+02	0.00000e+00	
5.09538e+00	1.19486e+05	3.58195e+15	1.49355e+02	2.98247e+29	4.00000e+02	5.56327e+25	1.49388e+02	0.00000e+00	
5.09770e+00	1.19590e+05	3.58506e+15	1.49388e+02	2.98302e+29	4.00000e+02	5.56327e+25	1.49420e+02	0.00000e+00	
5.10003e+00	1.19694e+05	3.58817e+15	1.49420e+02	2.98358e+29	4.00000e+02	5.56327e+25	1.49452e+02	0.00000e+00	
5.10235e+00	1.19798e+05	3.59128e+15	1.49452e+02	2.98414e+29	4.00000e+02	5.56327e+25	1.49484e+02	0.00000e+00	
5.10468e+00	1.19901e+05	3.59440e+15	1.49484e+02	2.98469e+29	4.00000e+02	5.56327e+25	1.49516e+02	0.00000e+00	
5.10700e+00	1.20005e+05	3.59751e+15	1.49516e+02	2.98525e+29	4.00000e+02	5.56327e+25	1.49548e+02	0.00000e+00	
5.10933e+00	1.20109e+05	3.60063e+15	1.49548e+02	2.98581e+29	4.00000e+02	5.56327e+25	1.49580e+02	0.00000e+00	
5.11165e+00	1.20213e+05	3.60375e+15	1.49580e+02	2.98636e+29	4.00000e+02	5.56327e+25	1.49612e+02	0.00000e+00	
5.11398e+00	1.20317e+05	3.60687e+15	1.49612e+02	2.98692e+29	4.00000e+02	5.56327e+25	1.49644e+02	0.00000e+00	
5.11630e+00	1.20422e+05	3.60999e+15	1.49644e+02	2.98747e+29	4.00000e+02	5.56327e+25	1.49676e+02	0.00000e+00	
5.11863e+00	1.20526e+05	3.61311e+15	1.49676e+02	2.98803e+29	4.00000e+02	5.56327e+25	1.49708e+02	0.00000e+00	
5.12095e+00	1.20630e+05	3.61624e+15	1.49708e+02	2.98859e+29	4.00000e+02	5.56327e+25	1.49740e+02	0.00000e+00	
5.12328e+00	1.20734e+05	3.61937e+15	1.49740e+02	2.98914e+29	4.00000e+02	5.56327e+25	1.49772e+02	0.00000e+00	
5.12561e+00	1.20839e+05	3.62250e+15	1.49772e+02	2.98970e+29	4.00000e+02	5.56327e+25	1.49804e+02	0.00000e+00	
5.12793e+00	1.20943e+05	3.62563e+15	1.49804e+02	2.99026e+29	4.00000e+02	5.56327e+25	1.49836e+02	0.00000e+00	
5.13026e+00	1.21048e+05	3.62876e+15	1.49836e+02	2.99081e+29	4.00000e+02	5.56327e+25	1.49868e+02	0.00000e+00	
5.13259e+00	1.21152e+05	3.63189e+15	1.49868e+02	2.99137e+29	4.00000e+02	5.56327e+25	1.49900e+02	0.00000e+00	
5.13491e+00	1.21257e+05	3.63502e+15	1.49900e+02	2.99193e+29	4.00000e+02	5.56327e+25	1.49932e+02	0.00000e+00	
5.13724e+00	1.21361e+05	3.63816e+15	1.49932e+02	2.99248e+29	4.00000e+02	5.56327e+25	1.49964e+02	0.00000e+00	
5.13957e+00	1.21466e+05	3.64130e+15	1.49964e+02	2.99304e+29	4.00000e+02	5.56327e+25	1.49996e+02	0.00000e+00	
5.14189e+00	1.21571e+05	3.64444e+15	1.49996e+02	2.99359e+29	4.00000e+02	5.56327e+25	1.50028e+02	0.00000e+00	
5.14422e+00	1.21675e+05	3.64758e+15	1.50028e+02	2.99415e+29	4.00000e+02	5.56327e+25	1.50060e+02	0.00000e+00	
5.14655e+00	1.21780e+05	3.65072e+15	1.50060e+02	2.99471e+29	4.00000e+02	5.56327e+25	1.50092e+02	0.00000e+00	
5.14888e+00	1.21885e+05	3.65387e+15	1.50092e+02	2.99526e+29	4.00000e+02	5.56327e+25	1.50124e+02	0.00000e+00	
5.15120e+00	1.21990e+05	3.65701e+15	1.50124e+02	2.99582e+29	4.00000e+02	5.56327e+25	1.50155e+02	0.00000e+00	
5.15353e+00	1.22095e+05	3.66016e+15	1.50155e+02	2.99638e+29	4.00000e+02	5.56327e+25	1.50187e+02	0.00000e+00	
5.15586e+00	1.22200e+05	3.66331e+15	1.50187e+02	2.99693e+29	4.00000e+02	5.56327e+25	1.50219e+02	0.00000e+00	
5.15819e+00	1.22305e+05	3.66646e+15	1.50219e+02	2.99749e+29	4.00000e+02	5.56327e+25	1.50251e+02	0.00000e+00	
5.16052e+00	1.22410e+05	3.66961e+15	1.50251e+02	2.99804e+29	4.00000e+02	5.56327e+25	1.50283e+02	0.00000e+00	
5.16285e+00	1.22515e+05	3.67276e+15	1.50283e+02	2.99860e+29	4.00000e+02	5.56327e+25	1.50315e+02	0.00000e+00	
5.16518e+00	1.22621e+05	3.67592e+15	1.50315e+02	2.99916e+29	4.00000e+02	5.56327e+25	1.50347e+02	0.00000e+00	
5.16750e+00	1.22726e+05	3.67907e+15	1.50347e+02	2.99971e+29	4.00000e+02	5.56327e+25	1.50379e+02	0.00000e+00	
5.16983e+00	1.22831e+05	3.68223e+15	1.50379e+02	3.00027e+29	4.00000e+02	5.56327e+25	1.50410e+02	0.00000e+00	
5.17216e+00	1.22937e+05	3.68539e+15	1.50410e+02	3.00083e+29	4.00000e+02	5.56327e+25	1.50442e+02	0.00000e+00	
5.17449e+00	1.23042e+05	3.68855e+15	1.50442e+02	3.00138e+29	4.00000e+02	5.56327e+25	1.50474e+02	0.00000e+00	
5.17682e+00	1.23148e+05	3.69171e+15	1.50474e+02	3.00194e+29	4.00000e+02	5.56327e+25	1.50506e+02	0.00000e+00	
5.17915e+00	1.23253e+05	3.69488e+15	1.50506e+02	3.00250e+29	4.00000e+02	5.56327e+25	1.50538e+02	0.00000e+00	
5.18148e+00	1.23359e+05	3.69804e+15	1.50538e+02	3.00305e+29	4.00000e+02	5.56327e+25	1.50570e+02	0.00000e+00	
5.18381e+00	1.23465e+05	3.70121e+15	1.50570e+02	3.00361e+29	4.00000e+02	5.56327e+25	1.50601e+02	0.00000e+00	
5.18614e+00	1.23570e+05	3.70438e+15	1.50601e+02	3.00416e+29	4.00000e+02	5.56327e+25	1.50633e+02	0.00000e+00	
5.18847e+00	1.23676e+05	3.70755e+15	1.50633e+02	3.00472e+29	4.00000e+02	5.56327e+25	1.50665e+02	0.00000e+00	
5.19080e+00	1.23782e+05	3.71072e+15	1.50665e+02	3.00528e+29	4.00000e+02	5.56327e+25	1.50697e+02	0.00000e+00	
5.19313e+00	1.23888e+05	3.71390e+15	1.50697e+02	3.00583e+29	4.00000e+02	5.56327e+25	1.50728e+02	0.00000e+00	
5.19547e+00	1.23994e+05	3.71707e+15	1.50728e+02	3.00639e+29	4.00000e+02	5.56327e+25	1.50760e+02	0.00000e+00	
5.19780e+00	1.24100e+05	3.72025e+15	1.50760e+02	3.00695e+29	4.00000e+02	5.56327e+25	1.50792e+02	0.00000e+00	
5.20013e+00	1.24206e+05	3.72343e+15	1.50792e+02	3.00750e+29	4.00000e+02	5.56327e+25	1.50824e+02	0.00000e+00	
5.20246e+00	1.24312e+05	3.72661e+15	1.50824e+02	3.00806e+29	4.00000e+02	5.56327e+25	1.50855e+02	0.00000e+00	
5.20479e+00	1.24418e+05	3.72979e+15	1.50855e+02	3.00861e+29	4.00000e+02	5.56327e+25	1.50887e+02	0.00000e+00	
5.20712e+00	1.24524e+05	3.73297e+15	1.50887e+02	3.00917e+29	4.00000e+02	5.56327e+25	1.50919e+02	0.00000e+00	
5.20945e+00	1.24630e+05	3.73616e+15	1.50919e+02	3.00973e+29	4.00000e+02	5.56327e+25	1.50950e+02	0.00000e+00	
5.21179e+00	1.24736e+05	3.73934e+15	1.50950e+02	3.01028e+29	4.00000e+02	5.56327e+25	1.50982e+02	0.00000e+00	
