TimeObs (s) 	TimeJet (s) 	Rcoll (cm) 	DSGamma 	DSMass (g) 	UPGamma 	UPMass (g) 	Gammaf 	tau
6.11493e+00	5.92958e+04	1.77746e+15	1.53142e+02	1.44847e+29	4.11662e+02	5.40567e+25	1.53209e+02	1.86473e-03	
1.07294e+01	5.93092e+04	1.77772e+15	9.80958e+01	2.26850e+26	1.25583e+02	1.85910e+29	1.25545e+02	2.92094e-03	
1.60229e+00	5.93429e+04	1.77900e+15	1.85584e+02	8.02857e+28	4.44320e+02	5.00835e+25	1.85698e+02	0.00000e+00	
6.11725e+00	5.94045e+04	1.78072e+15	1.53209e+02	1.44901e+29	4.11667e+02	5.40559e+25	1.53275e+02	1.85742e-03	
1.60435e+00	5.94848e+04	1.78326e+15	1.85698e+02	8.03358e+28	4.44766e+02	5.00332e+25	1.85813e+02	0.00000e+00	
6.11957e+00	5.95134e+04	1.78398e+15	1.53275e+02	1.44955e+29	4.11672e+02	5.40554e+25	1.53341e+02	1.85015e-03	
6.12189e+00	5.96225e+04	1.78725e+15	1.53341e+02	1.45009e+29	4.11674e+02	5.40551e+25	1.53407e+02	1.84916e-03	
1.60641e+00	5.96269e+04	1.78752e+15	1.85813e+02	8.03858e+28	4.45211e+02	4.99832e+25	1.85927e+02	0.00000e+00	
6.12421e+00	5.97318e+04	1.79053e+15	1.53407e+02	1.45063e+29	4.11675e+02	5.40549e+25	1.53473e+02	1.84372e-03	
6.12435e+00	5.97386e+04	1.79073e+15	1.11179e+02	2.00155e+26	1.53473e+02	1.45117e+29	1.53404e+02	1.83725e-03	
1.60847e+00	5.97692e+04	1.79179e+15	1.85927e+02	8.04358e+28	4.45655e+02	4.99334e+25	1.86041e+02	0.00000e+00	
6.12653e+00	5.98411e+04	1.79381e+15	1.53404e+02	1.45318e+29	4.11674e+02	5.40550e+25	1.53469e+02	1.83654e-03	
1.61053e+00	5.99118e+04	1.79606e+15	1.86041e+02	8.04857e+28	4.46097e+02	4.98839e+25	1.86155e+02	0.00000e+00	
6.12886e+00	5.99507e+04	1.79709e+15	1.53469e+02	1.45372e+29	4.11672e+02	5.40553e+25	1.53535e+02	1.82939e-03	
1.61259e+00	6.00547e+04	1.80034e+15	1.86155e+02	8.05356e+28	4.46538e+02	4.98346e+25	1.86269e+02	0.00000e+00	
6.13118e+00	6.00604e+04	1.80038e+15	1.53535e+02	1.45426e+29	4.11668e+02	5.40558e+25	1.53601e+02	1.82229e-03	
6.13351e+00	6.01703e+04	1.80367e+15	1.53601e+02	1.45480e+29	4.11663e+02	5.40566e+25	1.53667e+02	1.82274e-03	
1.61465e+00	6.01978e+04	1.80463e+15	1.86269e+02	8.05854e+28	4.46978e+02	4.97856e+25	1.86383e+02	0.00000e+00	
1.07584e+01	6.02225e+04	1.80510e+15	9.83552e+01	2.26252e+26	1.25545e+02	1.86137e+29	1.25507e+02	2.83406e-03	
6.13584e+00	6.02804e+04	1.80697e+15	1.53667e+02	1.45534e+29	4.11655e+02	5.40575e+25	1.53733e+02	1.81454e-03	
1.61671e+00	6.03411e+04	1.80893e+15	1.86383e+02	8.06352e+28	4.47416e+02	4.97369e+25	1.86497e+02	0.00000e+00	
6.13818e+00	6.03906e+04	1.81028e+15	1.53733e+02	1.45588e+29	4.11647e+02	5.40587e+25	1.53798e+02	1.80901e-03	
6.13948e+00	6.04524e+04	1.81213e+15	1.11447e+02	1.99674e+26	1.53798e+02	1.45642e+29	1.53729e+02	1.80604e-03	
1.61878e+00	6.04847e+04	1.81323e+15	1.86497e+02	8.06850e+28	4.47852e+02	4.96884e+25	1.86611e+02	0.00000e+00	
6.14051e+00	6.05011e+04	1.81359e+15	1.53729e+02	1.45842e+29	4.11636e+02	5.40600e+25	1.53795e+02	1.80203e-03	
6.14285e+00	6.06116e+04	1.81690e+15	1.53795e+02	1.45896e+29	4.11624e+02	5.40616e+25	1.53861e+02	1.80186e-03	
1.62084e+00	6.06286e+04	1.81755e+15	1.86611e+02	8.07346e+28	4.48287e+02	4.96402e+25	1.86725e+02	0.00000e+00	
6.14519e+00	6.07223e+04	1.82022e+15	1.53861e+02	1.45950e+29	4.11610e+02	5.40634e+25	1.53926e+02	1.79590e-03	
1.62291e+00	6.07727e+04	1.82187e+15	1.86725e+02	8.07843e+28	4.48721e+02	4.95922e+25	1.86839e+02	0.00000e+00	
6.14753e+00	6.08332e+04	1.82355e+15	1.53926e+02	1.46004e+29	4.11595e+02	5.40654e+25	1.53992e+02	1.78900e-03	
1.62498e+00	6.09170e+04	1.82619e+15	1.86839e+02	8.08339e+28	4.49153e+02	4.95445e+25	1.86953e+02	0.00000e+00	
6.14987e+00	6.09443e+04	1.82688e+15	1.53992e+02	1.46058e+29	4.11578e+02	5.40677e+25	1.54057e+02	1.78214e-03	
6.15221e+00	6.10556e+04	1.83021e+15	1.54057e+02	1.46112e+29	4.11560e+02	5.40701e+25	1.54123e+02	1.78135e-03	
1.62705e+00	6.10616e+04	1.83053e+15	1.86953e+02	8.08834e+28	4.49584e+02	4.94971e+25	1.87066e+02	0.00000e+00	
1.07881e+01	6.11597e+04	1.83320e+15	9.86159e+01	2.25654e+26	1.25507e+02	1.86363e+29	1.25470e+02	2.75443e-03	
6.15456e+00	6.11671e+04	1.83356e+15	1.54123e+02	1.46166e+29	4.11539e+02	5.40728e+25	1.54188e+02	1.77044e-03	
6.15476e+00	6.11764e+04	1.83384e+15	1.11717e+02	1.99192e+26	1.54188e+02	1.46220e+29	1.54119e+02	1.77001e-03	
1.62911e+00	6.12064e+04	1.83487e+15	1.87066e+02	8.09329e+28	4.50013e+02	4.94498e+25	1.87180e+02	0.00000e+00	
6.15691e+00	6.12787e+04	1.83690e+15	1.54119e+02	1.46419e+29	4.11518e+02	5.40756e+25	1.54185e+02	1.76935e-03	
1.63119e+00	6.13515e+04	1.83922e+15	1.87180e+02	8.09824e+28	4.50441e+02	4.94029e+25	1.87294e+02	0.00000e+00	
6.15926e+00	6.13905e+04	1.84025e+15	1.54185e+02	1.46473e+29	4.11494e+02	5.40787e+25	1.54250e+02	1.76261e-03	
1.63326e+00	6.14969e+04	1.84358e+15	1.87294e+02	8.10318e+28	4.50867e+02	4.93562e+25	1.87407e+02	0.00000e+00	
6.16161e+00	6.15024e+04	1.84361e+15	1.54250e+02	1.46527e+29	4.11469e+02	5.40820e+25	1.54315e+02	1.75591e-03	
6.16397e+00	6.16146e+04	1.84697e+15	1.54315e+02	1.46582e+29	4.11442e+02	5.40855e+25	1.54380e+02	1.75641e-03	
1.63533e+00	6.16425e+04	1.84794e+15	1.87407e+02	8.10811e+28	4.51292e+02	4.93097e+25	1.87521e+02	0.00000e+00	
6.16632e+00	6.17269e+04	1.85034e+15	1.54380e+02	1.46636e+29	4.11414e+02	5.40892e+25	1.54446e+02	1.75007e-03	
1.63740e+00	6.17884e+04	1.85232e+15	1.87521e+02	8.11304e+28	4.51715e+02	4.92635e+25	1.87634e+02	0.00000e+00	
6.16868e+00	6.18395e+04	1.85371e+15	1.54446e+02	1.46690e+29	4.11384e+02	5.40932e+25	1.54511e+02	1.74344e-03	
6.17018e+00	6.19109e+04	1.85586e+15	1.11988e+02	1.98709e+26	1.54511e+02	1.46744e+29	1.54442e+02	1.74056e-03	
1.63948e+00	6.19345e+04	1.85670e+15	1.87634e+02	8.11797e+28	4.52137e+02	4.92176e+25	1.87747e+02	0.00000e+00	
6.17104e+00	6.19522e+04	1.85709e+15	1.54442e+02	1.46943e+29	4.11353e+02	5.40973e+25	1.54507e+02	1.73686e-03	
6.17341e+00	6.20650e+04	1.86047e+15	1.54507e+02	1.46997e+29	4.11319e+02	5.41017e+25	1.54572e+02	1.73669e-03	
1.64156e+00	6.20808e+04	1.86108e+15	1.87747e+02	8.12289e+28	4.52557e+02	4.91719e+25	1.87861e+02	0.00000e+00	
1.08187e+01	6.21217e+04	1.86203e+15	9.88780e+01	2.25056e+26	1.25470e+02	1.86589e+29	1.25434e+02	2.66472e-03	
6.17577e+00	6.21780e+04	1.86386e+15	1.54572e+02	1.47051e+29	4.11285e+02	5.41063e+25	1.54637e+02	1.72886e-03	
1.64363e+00	6.22274e+04	1.86548e+15	1.87861e+02	8.12781e+28	4.52976e+02	4.91264e+25	1.87974e+02	0.00000e+00	
6.17814e+00	6.22912e+04	1.86726e+15	1.54637e+02	1.47105e+29	4.11248e+02	5.41111e+25	1.54702e+02	1.72463e-03	
1.64571e+00	6.23743e+04	1.86988e+15	1.87974e+02	8.13272e+28	4.53393e+02	4.90812e+25	1.88087e+02	0.00000e+00	
6.18051e+00	6.24046e+04	1.87066e+15	1.54702e+02	1.47159e+29	4.11210e+02	5.41161e+25	1.54767e+02	1.71816e-03	
6.18288e+00	6.25182e+04	1.87406e+15	1.54767e+02	1.47213e+29	4.11170e+02	5.41213e+25	1.54832e+02	1.71731e-03	
1.64779e+00	6.25214e+04	1.87429e+15	1.88087e+02	8.13763e+28	4.53809e+02	4.90363e+25	1.88201e+02	0.00000e+00	
6.18525e+00	6.26320e+04	1.87747e+15	1.54832e+02	1.47267e+29	4.11129e+02	5.41267e+25	1.54897e+02	1.71255e-03	
6.18576e+00	6.26561e+04	1.87819e+15	1.12261e+02	1.98226e+26	1.54897e+02	1.47321e+29	1.54829e+02	1.70650e-03	
1.64987e+00	6.26688e+04	1.87871e+15	1.88201e+02	8.14253e+28	4.54223e+02	4.89915e+25	1.88314e+02	0.00000e+00	
6.18763e+00	6.27460e+04	1.88089e+15	1.54829e+02	1.47520e+29	4.11086e+02	5.41324e+25	1.54893e+02	1.70615e-03	
1.65195e+00	6.28164e+04	1.88314e+15	1.88314e+02	8.14743e+28	4.54635e+02	4.89471e+25	1.88427e+02	0.00000e+00	
6.19001e+00	6.28601e+04	1.88431e+15	1.54893e+02	1.47574e+29	4.11042e+02	5.41382e+25	1.54958e+02	1.69980e-03	
1.65403e+00	6.29643e+04	1.88757e+15	1.88427e+02	8.15233e+28	4.55047e+02	4.89028e+25	1.88540e+02	0.00000e+00	
6.19239e+00	6.29744e+04	1.88774e+15	1.54958e+02	1.47628e+29	4.10996e+02	5.41443e+25	1.55023e+02	1.69347e-03	
6.19477e+00	6.30889e+04	1.89117e+15	1.55023e+02	1.47682e+29	4.10948e+02	5.41506e+25	1.55087e+02	1.69377e-03	
1.08501e+01	6.31093e+04	1.89164e+15	9.91413e+01	2.24458e+26	1.25434e+02	1.86814e+29	1.25398e+02	2.58024e-03	
1.65612e+00	6.31125e+04	1.89201e+15	1.88540e+02	8.15722e+28	4.55456e+02	4.88589e+25	1.88653e+02	0.00000e+00	
6.19716e+00	6.32036e+04	1.89461e+15	1.55087e+02	1.47736e+29	4.10898e+02	5.41571e+25	1.55152e+02	1.68802e-03	
1.65820e+00	6.32609e+04	1.89646e+15	1.88653e+02	8.16210e+28	4.55864e+02	4.88151e+25	1.88766e+02	0.00000e+00	
6.19954e+00	6.33185e+04	1.89805e+15	1.55152e+02	1.47790e+29	4.10847e+02	5.41638e+25	1.55216e+02	1.68177e-03	
1.66029e+00	6.34095e+04	1.90092e+15	1.88766e+02	8.16698e+28	4.56271e+02	4.87716e+25	1.88878e+02	0.00000e+00	
6.20148e+00	6.34121e+04	1.90086e+15	1.12536e+02	1.97742e+26	1.55216e+02	1.47844e+29	1.55149e+02	1.67473e-03	
6.20193e+00	6.34336e+04	1.90150e+15	1.55149e+02	1.48042e+29	4.10795e+02	5.41708e+25	1.55213e+02	1.67543e-03	
6.20432e+00	6.35488e+04	1.90496e+15	1.55213e+02	1.48096e+29	4.10741e+02	5.41779e+25	1.55277e+02	1.67513e-03	
1.66238e+00	6.35584e+04	1.90538e+15	1.88878e+02	8.17186e+28	4.56676e+02	4.87284e+25	1.88991e+02	0.00000e+00	
6.20672e+00	6.36642e+04	1.90842e+15	1.55277e+02	1.48151e+29	4.10685e+02	5.41853e+25	1.55342e+02	1.67022e-03	
1.66446e+00	6.37076e+04	1.90985e+15	1.88991e+02	8.17673e+28	4.57079e+02	4.86854e+25	1.89104e+02	0.00000e+00	
6.20911e+00	6.37798e+04	1.91188e+15	1.55342e+02	1.48205e+29	4.10627e+02	5.41929e+25	1.55406e+02	1.66408e-03	
1.66655e+00	6.38570e+04	1.91433e+15	1.89104e+02	8.18160e+28	4.57481e+02	4.86426e+25	1.89217e+02	0.00000e+00	
6.21151e+00	6.38956e+04	1.91535e+15	1.55406e+02	1.48259e+29	4.10568e+02	5.42007e+25	1.55470e+02	1.65798e-03	
1.66864e+00	6.40067e+04	1.91882e+15	1.89217e+02	8.18647e+28	4.57882e+02	4.86000e+25	1.89329e+02	0.00000e+00	
6.21391e+00	6.40117e+04	1.91883e+15	1.55470e+02	1.48313e+29	4.10508e+02	5.42087e+25	1.55535e+02	1.65191e-03	
1.08823e+01	6.41237e+04	1.92205e+15	9.94060e+01	2.23860e+26	1.25398e+02	1.87038e+29	1.25363e+02	2.50638e-03	
6.21631e+00	6.41279e+04	1.92232e+15	1.55535e+02	1.48367e+29	4.10445e+02	5.42169e+25	1.55599e+02	1.64673e-03	
1.67074e+00	6.41566e+04	1.92331e+15	1.89329e+02	8.19133e+28	4.58280e+02	4.85578e+25	1.89442e+02	0.00000e+00	
6.21737e+00	6.41791e+04	1.92385e+15	1.12812e+02	1.97258e+26	1.55599e+02	1.48422e+29	1.55531e+02	1.64588e-03	
6.21872e+00	6.42443e+04	1.92581e+15	1.55531e+02	1.48619e+29	4.10381e+02	5.42253e+25	1.55595e+02	1.64557e-03	
1.67283e+00	6.43068e+04	1.92782e+15	1.89442e+02	8.19618e+28	4.58678e+02	4.85157e+25	1.89554e+02	0.00000e+00	
6.22112e+00	6.43608e+04	1.92930e+15	1.55595e+02	1.48673e+29	4.10316e+02	5.42340e+25	1.55659e+02	1.64072e-03	
1.67492e+00	6.44572e+04	1.93233e+15	1.89554e+02	8.20103e+28	4.59073e+02	4.84739e+25	1.89667e+02	0.00000e+00	
6.22353e+00	6.44776e+04	1.93280e+15	1.55659e+02	1.48727e+29	4.10249e+02	5.42429e+25	1.55723e+02	1.63476e-03	
6.22595e+00	6.45946e+04	1.93631e+15	1.55723e+02	1.48781e+29	4.10180e+02	5.42520e+25	1.55787e+02	1.63457e-03	
1.67702e+00	6.46079e+04	1.93684e+15	1.89667e+02	8.20588e+28	4.59467e+02	4.84323e+25	1.89779e+02	0.00000e+00	
6.22836e+00	6.47118e+04	1.93982e+15	1.55787e+02	1.48836e+29	4.10110e+02	5.42613e+25	1.55851e+02	1.62968e-03	
1.67911e+00	6.47589e+04	1.94137e+15	1.89779e+02	8.21073e+28	4.59860e+02	4.83910e+25	1.89892e+02	0.00000e+00	
6.23078e+00	6.48292e+04	1.94334e+15	1.55851e+02	1.48890e+29	4.10038e+02	5.42708e+25	1.55915e+02	1.62378e-03	
1.68121e+00	6.49101e+04	1.94590e+15	1.89892e+02	8.21556e+28	4.60251e+02	4.83499e+25	1.90004e+02	0.00000e+00	
6.23320e+00	6.49468e+04	1.94687e+15	1.55915e+02	1.48944e+29	4.09964e+02	5.42805e+25	1.55979e+02	1.61792e-03	
6.23341e+00	6.49572e+04	1.94718e+15	1.13090e+02	1.96773e+26	1.55979e+02	1.48999e+29	1.55912e+02	1.61610e-03	
1.68331e+00	6.50616e+04	1.95044e+15	1.90004e+02	8.22040e+28	4.60640e+02	4.83090e+25	1.90116e+02	0.00000e+00	
6.23562e+00	6.50645e+04	1.95039e+15	1.55912e+02	1.49195e+29	4.09889e+02	5.42905e+25	1.55976e+02	1.61209e-03	
1.09155e+01	6.51657e+04	1.95329e+15	9.96720e+01	2.23263e+26	1.25363e+02	1.87262e+29	1.25328e+02	2.42591e-03	
6.23804e+00	6.51824e+04	1.95393e+15	1.55976e+02	1.49250e+29	4.09812e+02	5.43007e+25	1.56039e+02	1.60780e-03	
1.68541e+00	6.52134e+04	1.95499e+15	1.90116e+02	8.22523e+28	4.61028e+02	4.82683e+25	1.90229e+02	0.00000e+00	
6.24047e+00	6.53005e+04	1.95747e+15	1.56039e+02	1.49304e+29	4.09734e+02	5.43110e+25	1.56103e+02	1.60716e-03	
1.68751e+00	6.53654e+04	1.95955e+15	1.90229e+02	8.23006e+28	4.61414e+02	4.82279e+25	1.90341e+02	0.00000e+00	
6.24289e+00	6.54189e+04	1.96102e+15	1.56103e+02	1.49358e+29	4.09654e+02	5.43216e+25	1.56167e+02	1.60140e-03	
1.68961e+00	6.55176e+04	1.96412e+15	1.90341e+02	8.23488e+28	4.61799e+02	4.81878e+25	1.90453e+02	0.00000e+00	
6.24533e+00	6.55375e+04	1.96457e+15	1.56167e+02	1.49413e+29	4.09572e+02	5.43325e+25	1.56230e+02	1.59567e-03	
6.24776e+00	6.56563e+04	1.96814e+15	1.56230e+02	1.49467e+29	4.09489e+02	5.43435e+25	1.56294e+02	1.59556e-03	
1.69171e+00	6.56702e+04	1.96869e+15	1.90453e+02	8.23970e+28	4.62182e+02	4.81478e+25	1.90565e+02	0.00000e+00	
6.24961e+00	6.57468e+04	1.97085e+15	1.13370e+02	1.96288e+26	1.56294e+02	1.49521e+29	1.56227e+02	1.58998e-03	
6.25020e+00	6.57753e+04	1.97170e+15	1.56227e+02	1.49717e+29	4.09404e+02	5.43548e+25	1.56290e+02	1.58713e-03	
1.69381e+00	6.58229e+04	1.97327e+15	1.90565e+02	8.24451e+28	4.62563e+02	4.81081e+25	1.90677e+02	0.00000e+00	
6.25263e+00	6.58944e+04	1.97527e+15	1.56290e+02	1.49772e+29	4.09318e+02	5.43662e+25	1.56354e+02	1.58517e-03	
1.69592e+00	6.59760e+04	1.97786e+15	1.90677e+02	8.24932e+28	4.62943e+02	4.80687e+25	1.90789e+02	0.00000e+00	
6.25507e+00	6.60137e+04	1.97885e+15	1.56354e+02	1.49826e+29	4.09230e+02	5.43779e+25	1.56417e+02	1.57955e-03	
1.69802e+00	6.61293e+04	1.98245e+15	1.90789e+02	8.25413e+28	4.63321e+02	4.80294e+25	1.90901e+02	0.00000e+00	
6.25752e+00	6.61333e+04	1.98244e+15	1.56417e+02	1.49881e+29	4.09140e+02	5.43898e+25	1.56481e+02	1.57395e-03	
1.09496e+01	6.62366e+04	1.98539e+15	9.99393e+01	2.22666e+26	1.25328e+02	1.87485e+29	1.25294e+02	2.34813e-03	
6.25996e+00	6.62531e+04	1.98603e+15	1.56481e+02	1.49935e+29	4.09049e+02	5.44019e+25	1.56544e+02	1.56972e-03	
1.70013e+00	6.62829e+04	1.98706e+15	1.90901e+02	8.25893e+28	4.63698e+02	4.79904e+25	1.91012e+02	0.00000e+00	
6.26241e+00	6.63731e+04	1.98962e+15	1.56544e+02	1.49989e+29	4.08956e+02	5.44143e+25	1.56607e+02	1.56925e-03	
1.70224e+00	6.64367e+04	1.99167e+15	1.91012e+02	8.26373e+28	4.64073e+02	4.79517e+25	1.91124e+02	0.00000e+00	
6.26486e+00	6.64933e+04	1.99323e+15	1.56607e+02	1.50044e+29	4.08862e+02	5.44268e+25	1.56670e+02	1.56372e-03	
6.26597e+00	6.65479e+04	1.99486e+15	1.13651e+02	1.95802e+26	1.56670e+02	1.50098e+29	1.56604e+02	1.56106e-03	
1.70435e+00	6.65908e+04	1.99629e+15	1.91124e+02	8.26853e+28	4.64446e+02	4.79131e+25	1.91236e+02	0.00000e+00	
6.26732e+00	6.66137e+04	1.99684e+15	1.56604e+02	1.50294e+29	4.08766e+02	5.44396e+25	1.56667e+02	1.55822e-03	
6.26977e+00	6.67343e+04	2.00045e+15	1.56667e+02	1.50348e+29	4.08668e+02	5.44526e+25	1.56730e+02	1.55801e-03	
1.70646e+00	6.67452e+04	2.00092e+15	1.91236e+02	8.27332e+28	4.64818e+02	4.78748e+25	1.91348e+02	0.00000e+00	
6.27223e+00	6.68551e+04	2.00407e+15	1.56730e+02	1.50403e+29	4.08569e+02	5.44658e+25	1.56793e+02	1.55362e-03	
1.70857e+00	6.68998e+04	2.00555e+15	1.91348e+02	8.27811e+28	4.65188e+02	4.78367e+25	1.91459e+02	0.00000e+00	
6.27469e+00	6.69761e+04	2.00770e+15	1.56793e+02	1.50457e+29	4.08469e+02	5.44793e+25	1.56856e+02	1.54818e-03	
1.71068e+00	6.70547e+04	2.01019e+15	1.91459e+02	8.28289e+28	4.65557e+02	4.77988e+25	1.91571e+02	0.00000e+00	
6.27716e+00	6.70974e+04	2.01134e+15	1.56856e+02	1.50512e+29	4.08366e+02	5.44929e+25	1.56919e+02	1.54277e-03	
1.71280e+00	6.72098e+04	2.01485e+15	1.91571e+02	8.28767e+28	4.65924e+02	4.77612e+25	1.91682e+02	0.00000e+00	
6.27962e+00	6.72188e+04	2.01498e+15	1.56919e+02	1.50566e+29	4.08262e+02	5.45068e+25	1.56982e+02	1.53740e-03	
1.09846e+01	6.73374e+04	2.01839e+15	1.00208e+02	2.22069e+26	1.25294e+02	1.87708e+29	1.25261e+02	2.27289e-03	
6.28209e+00	6.73406e+04	2.01863e+15	1.56982e+02	1.50621e+29	4.08157e+02	5.45209e+25	1.57045e+02	2.26490e-03	
6.28250e+00	6.73607e+04	2.01923e+15	1.13934e+02	1.95315e+26	1.57045e+02	1.50675e+29	1.56979e+02	2.26468e-03	
1.71491e+00	6.73653e+04	2.01951e+15	1.91682e+02	8.29245e+28	4.66289e+02	4.77238e+25	1.91794e+02	0.00000e+00	
6.28457e+00	6.74624e+04	2.02228e+15	1.56979e+02	1.50871e+29	4.08050e+02	5.45352e+25	1.57042e+02	2.26302e-03	
1.71703e+00	6.75209e+04	2.02417e+15	1.91794e+02	8.29722e+28	4.66652e+02	4.76866e+25	1.91905e+02	0.00000e+00	
6.28704e+00	6.75845e+04	2.02594e+15	1.57042e+02	1.50925e+29	4.07941e+02	5.45497e+25	1.57104e+02	2.25260e-03	
1.71915e+00	6.76769e+04	2.02885e+15	1.91905e+02	8.30199e+28	4.67014e+02	4.76496e+25	1.92016e+02	0.00000e+00	
6.28952e+00	6.77068e+04	2.02961e+15	1.57104e+02	1.50980e+29	4.07831e+02	5.45645e+25	1.57167e+02	2.24223e-03	
6.29200e+00	6.78293e+04	2.03328e+15	1.57167e+02	1.51034e+29	4.07719e+02	5.45794e+25	1.57230e+02	2.24025e-03	
1.72126e+00	6.78331e+04	2.03353e+15	1.92016e+02	8.30675e+28	4.67375e+02	4.76129e+25	1.92128e+02	0.00000e+00	
6.29448e+00	6.79521e+04	2.03696e+15	1.57230e+02	1.51089e+29	4.07605e+02	5.45946e+25	1.57292e+02	2.23191e-03	
1.72338e+00	6.79896e+04	2.03822e+15	1.92128e+02	8.31151e+28	4.67733e+02	4.75764e+25	1.92239e+02	0.00000e+00	
6.29697e+00	6.80751e+04	2.04065e+15	1.57292e+02	1.51144e+29	4.07490e+02	5.46100e+25	1.57355e+02	2.22165e-03	
1.72550e+00	6.81463e+04	2.04292e+15	1.92239e+02	8.31627e+28	4.68090e+02	4.75401e+25	1.92350e+02	0.00000e+00	
6.29920e+00	6.81855e+04	2.04396e+15	1.14219e+02	1.94829e+26	1.57355e+02	1.51198e+29	1.57289e+02	2.21144e-03	
6.29946e+00	6.81983e+04	2.04434e+15	1.57289e+02	1.51393e+29	4.07374e+02	5.46257e+25	1.57352e+02	2.20890e-03	
1.72763e+00	6.83034e+04	2.04763e+15	1.92350e+02	8.32103e+28	4.68446e+02	4.75041e+25	1.92461e+02	0.00000e+00	
6.30195e+00	6.83216e+04	2.04804e+15	1.57352e+02	1.51448e+29	4.07256e+02	5.46415e+25	1.57414e+02	2.20128e-03	
6.30444e+00	6.84452e+04	2.05174e+15	1.57414e+02	1.51502e+29	4.07136e+02	5.46576e+25	1.57476e+02	2.20010e-03	
1.72975e+00	6.84606e+04	2.05234e+15	1.92461e+02	8.32578e+28	4.68799e+02	4.74682e+25	1.92572e+02	0.00000e+00	
1.10207e+01	6.84694e+04	2.05233e+15	1.00478e+02	2.21472e+26	1.25261e+02	1.87930e+29	1.25228e+02	2.19118e-03	
6.30694e+00	6.85691e+04	2.05546e+15	1.57476e+02	1.51557e+29	4.07015e+02	5.46739e+25	1.57539e+02	2.19062e-03	
1.73187e+00	6.86182e+04	2.05707e+15	1.92572e+02	8.33052e+28	4.69151e+02	4.74326e+25	1.92683e+02	0.00000e+00	
6.30944e+00	6.86932e+04	2.05918e+15	1.57539e+02	1.51612e+29	4.06892e+02	5.46904e+25	1.57601e+02	2.18113e-03	
1.73400e+00	6.87760e+04	2.06180e+15	1.92683e+02	8.33527e+28	4.69502e+02	4.73972e+25	1.92794e+02	0.00000e+00	
6.31194e+00	6.88175e+04	2.06290e+15	1.57601e+02	1.51666e+29	4.06767e+02	5.47071e+25	1.57664e+02	2.17113e-03	
1.73613e+00	6.89341e+04	2.06654e+15	1.92794e+02	8.34001e+28	4.69850e+02	4.73621e+25	1.92905e+02	0.00000e+00	
6.31445e+00	6.89420e+04	2.06664e+15	1.57664e+02	1.51721e+29	4.06641e+02	5.47241e+25	1.57726e+02	2.16118e-03	
6.31606e+00	6.90225e+04	2.06905e+15	1.14505e+02	1.94341e+26	1.57726e+02	1.51776e+29	1.57660e+02	2.16068e-03	
6.31695e+00	6.90668e+04	2.07038e+15	1.57660e+02	1.51970e+29	4.06514e+02	5.47413e+25	1.57722e+02	2.15565e-03	
1.73825e+00	6.90925e+04	2.07128e+15	1.92905e+02	8.34474e+28	4.70197e+02	4.73271e+25	1.93016e+02	0.00000e+00	
6.31947e+00	6.91917e+04	2.07412e+15	1.57722e+02	1.52025e+29	4.06384e+02	5.47587e+25	1.57785e+02	2.15128e-03	
1.74038e+00	6.92511e+04	2.07604e+15	1.93016e+02	8.34947e+28	4.70542e+02	4.72924e+25	1.93127e+02	0.00000e+00	
6.32198e+00	6.93169e+04	2.07788e+15	1.57785e+02	1.52080e+29	4.06254e+02	5.47763e+25	1.57847e+02	2.14144e-03	
1.74251e+00	6.94100e+04	2.08080e+15	1.93127e+02	8.35420e+28	4.70886e+02	4.72579e+25	1.93237e+02	0.00000e+00	
6.32450e+00	6.94423e+04	2.08164e+15	1.57847e+02	1.52134e+29	4.06121e+02	5.47942e+25	1.57909e+02	2.13164e-03	
6.32702e+00	6.95680e+04	2.08540e+15	1.57909e+02	1.52189e+29	4.05987e+02	5.48122e+25	1.57971e+02	2.12966e-03	
1.74464e+00	6.95692e+04	2.08558e+15	1.93237e+02	8.35893e+28	4.71228e+02	4.72236e+25	1.93348e+02	0.00000e+00	
1.10578e+01	6.96337e+04	2.08723e+15	1.00749e+02	2.20876e+26	1.25228e+02	1.88151e+29	1.25196e+02	2.12190e-03	
6.32954e+00	6.96940e+04	2.08918e+15	1.57971e+02	1.52244e+29	4.05852e+02	5.48305e+25	1.58033e+02	2.11797e-03	
1.74678e+00	6.97286e+04	2.09036e+15	1.93348e+02	8.36365e+28	4.71568e+02	4.71895e+25	1.93459e+02	0.00000e+00	
6.33207e+00	6.98201e+04	2.09296e+15	1.58033e+02	1.52299e+29	4.05715e+02	5.48490e+25	1.58095e+02	2.11221e-03	
6.33310e+00	6.98719e+04	2.09451e+15	1.14793e+02	1.93854e+26	1.58095e+02	1.52354e+29	1.58029e+02	2.10667e-03	
1.74891e+00	6.98883e+04	2.09514e+15	1.93459e+02	8.36837e+28	4.71907e+02	4.71556e+25	1.93569e+02	0.00000e+00	
6.33460e+00	6.99465e+04	2.09675e+15	1.58029e+02	1.52547e+29	4.05576e+02	5.48678e+25	1.58091e+02	2.10256e-03	
1.75105e+00	7.00483e+04	2.09994e+15	1.93569e+02	8.37309e+28	4.72244e+02	4.71220e+25	1.93680e+02	0.00000e+00	
6.33713e+00	7.00730e+04	2.10054e+15	1.58091e+02	1.52602e+29	4.05436e+02	5.48867e+25	1.58153e+02	2.09297e-03	
